RAP	MSU
Os11g0126800	LOC_Os11g03290
Os11g0127700	LOC_Os11g03380
Os11g0127900	LOC_Os11g03400
Os11g0128000	LOC_Os11g03410
Os11g0128300	LOC_Os11g03420
Os11g0128400	LOC_Os11g03430
Os11g0128500	LOC_Os11g03440
Os11g0128700	LOC_Os11g03460
Os11g0128800	LOC_Os11g03470
Os11g0129000	LOC_Os11g03484
Os11g0129200	LOC_Os11g03500
Os11g0129600	LOC_Os11g03530
Os11g0129700	LOC_Os11g03540
Os11g0130100	LOC_Os11g03570
Os11g0130300	LOC_Os11g03590
Os11g0130900	LOC_Os11g03650
Os11g0131200	LOC_Os11g03670
Os11g0131300	LOC_Os11g03680
Os11g0131600	LOC_Os11g03700
Os11g0131700	LOC_Os11g03710
Os11g0131900	LOC_Os11g03730
Os11g0132000	LOC_Os11g03734
Os11g0132600	LOC_Os11g03780
Os11g0132700	LOC_Os11g03794
Os11g0133001	LOC_Os11g03820
Os11g0133100	LOC_Os11g03840
Os11g0133300	LOC_Os11g03860
Os11g0133500	LOC_Os11g03880
Os11g0133600	LOC_Os11g03890
Os11g0133700	LOC_Os11g03900
Os11g0133800	LOC_Os11g03910
Os11g0134300	LOC_Os11g03970
Os11g0134232	LOC_Os11g03970
Os11g0134400	LOC_Os11g03980
Os11g0134500	LOC_Os11g03990
Os11g0134700	LOC_Os11g04010
Os11g0134900	LOC_Os11g04020
Os11g0135000	LOC_Os11g04030
Os11g0135300	LOC_Os11g04060
Os11g0135400	LOC_Os11g04070
Os11g0135900	LOC_Os11g04104
Os11g0136400	LOC_Os11g04150
Os11g0136500	LOC_Os11g04160
Os11g0136450	LOC_Os11g04160
Os11g0136600	LOC_Os11g04170
Os11g0136800	LOC_Os11g04180
Os11g0137000	LOC_Os11g04190
Os11g0137100	LOC_Os11g04200
Os11g0137200	LOC_Os11g04210
Os11g0137300	LOC_Os11g04220
Os11g0137400	LOC_Os11g04230
Os11g0137500	LOC_Os11g04240
Os11g0138300	LOC_Os11g04290
Os11g0138350	LOC_Os11g04295
None	LOC_Os11g04310
Os11g0138600	LOC_Os11g04320
Os11g0138900	LOC_Os11g04350
Os11g0139100	LOC_Os11g04370
Os11g0139400	LOC_Os11g04380
Os11g0139500	LOC_Os11g04390
Os11g0139900	LOC_Os11g04420
Os11g0139800	LOC_Os11g04420
Os11g0140400	LOC_Os11g04460
Os11g0140600	LOC_Os11g04480
Os11g0140700	LOC_Os11g04490
Os11g0140800	LOC_Os11g04500
Os11g0141000	LOC_Os11g04520
Os11g0141100	LOC_Os11g04530
Os11g0141333	LOC_Os11g04540
NA	LOC_Os11g04550
Os11g0141400	LOC_Os11g04560
Os11g0141900	LOC_Os11g04600
Os11g0142400	LOC_Os11g04660
Os11g0142500	LOC_Os11g04670
Os11g0143200	LOC_Os11g04710
Os11g0143300	LOC_Os11g04720
Os11g0143400	LOC_Os11g04730
Os11g0143500	LOC_Os11g04740
Os11g0143800	LOC_Os11g04770
Os11g0145000	LOC_Os11g04840
Os11g0145200	LOC_Os11g04860
Os11g0145400	LOC_Os11g04880
Os11g0146550	LOC_Os11g04935
Os11g0146600	LOC_Os11g04940
Os11g0146700	LOC_Os11g04950
Os11g0146800	LOC_Os11g04954
Os11g0147000	LOC_Os11g04980
Os11g0147100	LOC_Os11g04990
Os11g0147800	LOC_Os11g05050
Os11g0148000	LOC_Os11g05070
Os11g0148300	LOC_Os11g05090
Os11g0148500	LOC_Os11g05110
Os11g0148600	LOC_Os11g05120
Os11g0149200	LOC_Os11g05170
Os11g0150400	LOC_Os11g05290
Os11g0150700	LOC_Os11g05320
None	LOC_Os11g05360
Os11g0151300	LOC_Os11g05370
Os11g0151400	LOC_Os11g05380
Os11g0151500	LOC_Os11g05390
Os11g0152500	LOC_Os11g05470
Os11g0152700	LOC_Os11g05480
NA	LOC_Os11g05520
Os11g0153400	LOC_Os11g05540
Os11g0153600	LOC_Os11g05552
Os11g0153700	LOC_Os11g05556
Os11g0153800	LOC_Os11g05562
Os11g0153900	LOC_Os11g05570
Os11g0154900	LOC_Os11g05640
Os11g0155000	LOC_Os11g05650
Os11g0155500	LOC_Os11g05690
Os11g0155600	LOC_Os11g05700
Os11g0155900	LOC_Os11g05730
Os11g0156000	LOC_Os11g05740
Os11g0156200	LOC_Os11g05760
Os11g0156600	LOC_Os11g05800
Os11g0157100	LOC_Os11g05850
Os11g0157200	LOC_Os11g05860
Os11g0157400	LOC_Os11g05880
Os11g0157600	LOC_Os11g05930
Os11g0158200	LOC_Os11g05970
Os11g0158400	LOC_Os11g05990
Os11g0158600	LOC_Os11g06020
Os11g0158832	LOC_Os11g06020
Os11g0159000	LOC_Os11g06040
Os11g0160300	LOC_Os11g06140
Os11g0160500	LOC_Os11g06170
Os11g0160900	LOC_Os11g06210
Os11g0161000	LOC_Os11g06220
Os11g0161200	LOC_Os11g06240
Os11g0161166	LOC_Os11g06240
Os11g0162200	LOC_Os11g06340
Os11g0163100	LOC_Os11g06390
Os11g0163500	LOC_Os11g06410
Os11g0163600	LOC_Os11g06420
Os11g0164000	LOC_Os11g06460
Os11g0166100	LOC_Os11g06580
Os11g0166800	LOC_Os11g06650
Os11g0167500	LOC_Os11g06690
Os11g0167600	LOC_Os11g06700
Os11g0168100	LOC_Os11g06740
Os11g0168200	LOC_Os11g06750
Os11g0168300	LOC_Os11g06760
Os11g0168500	LOC_Os11g06770
Os11g0168600	LOC_Os11g06780
Os11g0169100	LOC_Os11g06810
Os11g0169200	LOC_Os11g06820
Os11g0169600	LOC_Os11g06860
Os11g0169900	LOC_Os11g06890
Os11g0170200	LOC_Os11g06910
Os11g0170900	LOC_Os11g06980
Os11g0171300	LOC_Os11g07020
Os11g0171500	LOC_Os11g07040
Os11g0171800	LOC_Os11g07060
Os11g0172100	LOC_Os11g07090
Os11g0172150	LOC_Os11g07100
Os11g0172133	LOC_Os11g07100
None	LOC_Os11g07120
Os11g0172350	LOC_Os11g07130
Os11g0172400	LOC_Os11g07140
None	LOC_Os11g07160
None	LOC_Os11g07170
None	LOC_Os11g07180
Os11g0173100	LOC_Os11g07200
Os11g0173432	LOC_Os11g07225
Os11g0173500	LOC_Os11g07230
Os11g0173550	LOC_Os11g07240
Os11g0173750	LOC_Os11g07250
Os11g0173700	LOC_Os11g07250
Os11g0173800	LOC_Os11g07260
Os11g0173900	LOC_Os11g07270
Os11g0174000	LOC_Os11g07280
Os11g0175400	LOC_Os11g07440
Os11g0175500	LOC_Os11g07450
Os11g0175700	LOC_Os11g07460
Os11g0175900	LOC_Os11g07470
Os11g0176000	LOC_Os11g07480
Os11g0176100	LOC_Os11g07490
Os11g0176200	LOC_Os11g07500
Os11g0176500	LOC_Os11g07530
Os11g0177400	LOC_Os11g07600
Os11g0179000	LOC_Os11g07680
Os11g0179500	LOC_Os11g07740
Os11g0179700	LOC_Os11g07770
Os11g0180200	LOC_Os11g07850
Os11g0180600	LOC_Os11g07870
Os11g0181100	LOC_Os11g07910
Os11g0181400	LOC_Os11g07912
Os11g0181500	LOC_Os11g07916
Os11g0181700	LOC_Os11g07922
Os11g0181800	LOC_Os11g07930
Os11g0182100	LOC_Os11g07950
Os11g0182400	LOC_Os11g07970
Os11g0182900	LOC_Os11g08020
Os11g0183150	LOC_Os11g08050
Os11g0183350	LOC_Os11g08050
None	LOC_Os11g08070
Os11g0183700	LOC_Os11g08080
Os11g0183900	LOC_Os11g08100
Os11g0184800	LOC_Os11g08200
Os11g0186200	LOC_Os11g08300
Os11g0186300	LOC_Os11g08314
Os11g0186400	LOC_Os11g08330
Os11g0186500	LOC_Os11g08340
Os11g0186800	LOC_Os11g08370
Os11g0186900	LOC_Os11g08380
Os11g0187100	LOC_Os11g08400
Os11g0187200	LOC_Os11g08410
Os11g0187500	LOC_Os11g08440
Os11g0187600	LOC_Os11g08460
Os11g0187700	LOC_Os11g08460
Os11g0187800	LOC_Os11g08470
Os11g0189600	LOC_Os11g08569
Os11g0191300	LOC_Os11g08660
Os11g0191400	LOC_Os11g08670
Os11g0192400	LOC_Os11g08750
Os11g0192500	LOC_Os11g08760
Os11g0194800	LOC_Os11g08940
Os11g0194900	LOC_Os11g08950
Os11g0195100	LOC_Os11g08980
Os11g0195500	LOC_Os11g09010
Os11g0195600	LOC_Os11g09020
Os11g0195800	LOC_Os11g09040
Os11g0197000	LOC_Os11g09110
None	LOC_Os11g09130
Os11g0197400	LOC_Os11g09140
Os11g0197600	LOC_Os11g09160
Os11g0198100	LOC_Os11g09170
None	LOC_Os11g09190
Os11g0198900	LOC_Os11g09230
Os11g0199200	LOC_Os11g09280
Os11g0199600	LOC_Os11g09310
Os11g0199700	LOC_Os11g09329
Os11g0200000	LOC_Os11g09370
Os11g0200600	LOC_Os11g09418
Os11g0201400	LOC_Os11g09418
Os11g0206200	LOC_Os11g09990
Os11g0206400	LOC_Os11g10000
NA	LOC_Os11g10020
Os11g0206600	LOC_Os11g10040
Os11g0206700	LOC_Os11g10050
Os11g0207000	LOC_Os11g10060
Os11g0207100	LOC_Os11g10070
Os11g0207200	LOC_Os11g10100
Os11g0208700	LOC_Os11g10280
Os11g0208800	LOC_Os11g10290
Os11g0208900	LOC_Os11g10310
Os11g0209100	LOC_Os11g10330
Os11g0209700	LOC_Os11g10420
Os11g0210100	LOC_Os11g10460
Os11g0210300	LOC_Os11g10480
Os11g0210500	LOC_Os11g10510
Os11g0210600	LOC_Os11g10520
Os11g0213300	LOC_Os11g10720
Os11g0213500	LOC_Os11g10740
Os11g0213600	LOC_Os11g10750
Os11g0213700	LOC_Os11g10760
Os11g0215100	LOC_Os11g10870
Os11g0215400	LOC_Os11g10910
Os11g0216000	LOC_Os11g10980
Os11g0216100	LOC_Os11g10990
Os11g0216300	LOC_Os11g11000
Os11g0216900	LOC_Os11g11050
Os11g0217300	LOC_Os11g11060
Os11g0217500	LOC_Os11g11070
Os11g0218000	LOC_Os11g11100
Os11g0219000	LOC_Os11g11210
Os11g0220400	LOC_Os11g11340
Os11g0220800	LOC_Os11g11390
Os11g0221000	LOC_Os11g11410
Os11g0222000	LOC_Os11g11490
Os11g0222200	LOC_Os11g11500
Os11g0223201	LOC_Os11g11580
Os11g0223400	LOC_Os11g11580
Os11g0224532	LOC_Os11g11720
Os11g0224800	LOC_Os11g11760
Os11g0225000	LOC_Os11g11780
Os11g0225300	LOC_Os11g11810
Os11g0226201	LOC_Os11g11890
Os11g0226400	LOC_Os11g11920
Os11g0227100	LOC_Os11g11990
Os11g0227200	LOC_Os11g12000
Os11g0229300	LOC_Os11g12300
Os11g0229400	LOC_Os11g12330
Os11g0230400	LOC_Os11g12410
Os11g0230700	LOC_Os11g12420
Os11g0231200	LOC_Os11g12460
Os11g0232000	LOC_Os11g12520
Os11g0232100	LOC_Os11g12530
Os11g0233000	LOC_Os11g12560
Os11g0233201	LOC_Os11g12560
Os11g0233800	LOC_Os11g12620
Os11g0235200	LOC_Os11g12740
None	LOC_Os11g12760
Os11g0236000	LOC_Os11g12800
Os11g0236100	LOC_Os11g12810
Os11g0236200	LOC_Os11g12810
Os11g0237600	LOC_Os11g13410
Os11g0237700	LOC_Os11g13420
Os11g0237900	LOC_Os11g13430
Os11g0239000	LOC_Os11g13530
Os11g0239200	LOC_Os11g13540
Os11g0239400	LOC_Os11g13560
Os11g0239500	LOC_Os11g13570
None	LOC_Os11g13630
Os11g0240600	LOC_Os11g13670
Os11g0240900	LOC_Os11g13694
Os11g0241200	LOC_Os11g13720
Os11g0241900	LOC_Os11g13800
Os11g0242100	LOC_Os11g13810
Os11g0242200	LOC_Os11g13820
Os11g0242300	LOC_Os11g13840
Os11g0242400	LOC_Os11g13850
Os11g0242500	LOC_Os11g13860
Os11g0242800	LOC_Os11g13890
Os11g0243300	LOC_Os11g13930
Os11g0244100	LOC_Os11g13970
Os11g0244200	LOC_Os11g13980
Os11g0244300	LOC_Os11g13990
Os11g0244800	LOC_Os11g14010
Os11g0245100	LOC_Os11g14040
Os11g0245200	LOC_Os11g14050
Os11g0246100	LOC_Os11g14130
Os11g0246200	LOC_Os11g14140
Os11g0246600	LOC_Os11g14170
Os11g0246900	LOC_Os11g14180
Os11g0247300	LOC_Os11g14220
Os11g0247400	LOC_Os11g14230
Os11g0248200	LOC_Os11g14300
Os11g0249000	LOC_Os11g14380
Os11g0249400	LOC_Os11g14400
Os11g0249600	LOC_Os11g14410
Os11g0249900	LOC_Os11g14420
Os11g0250000	LOC_Os11g14430
NA	LOC_Os11g14520
Os11g0251400	LOC_Os11g14544
Os11g0252400	LOC_Os11g14570
Os11g0255300	LOC_Os11g14900
Os11g0255500	LOC_Os11g14910
Os11g0256050	LOC_Os11g14950
Os11g0256000	LOC_Os11g14950
Os11g0256200	LOC_Os11g14990
Os11g0258500	LOC_Os11g15190
Os11g0260200	LOC_Os11g15370
Os11g0261400	LOC_Os11g15500
Os11g0261600	LOC_Os11g15520
Os11g0261900	LOC_Os11g15570
NA	LOC_Os11g15700
Os11g0264000	LOC_Os11g16260
Os11g0264200	LOC_Os11g16280
Os11g0264500	LOC_Os11g16310
Os11g0264600	LOC_Os11g16320
Os11g0264700	LOC_Os11g16330
Os11g0265000	LOC_Os11g16370
Os11g0265200	LOC_Os11g16390
Os11g0265400	LOC_Os11g16410
Os11g0265600	LOC_Os11g16430
Os11g0265900	LOC_Os11g16470
Os11g0266000	LOC_Os11g16480
Os11g0266800	LOC_Os11g16540
Os11g0267000	LOC_Os11g16550
Os11g0267300	LOC_Os11g16580
Os11g0267400	LOC_Os11g16590
Os11g0269000	LOC_Os11g16770
Os11g0271100	LOC_Os11g17080
None	LOC_Os11g17120
None	LOC_Os11g17330
Os11g0274100	LOC_Os11g17380
Os11g0274300	LOC_Os11g17380
Os11g0274700	LOC_Os11g17440
Os11g0276000	LOC_Os11g17600
Os11g0276300	LOC_Os11g17610
None	LOC_Os11g17810
Os11g0282800	LOC_Os11g17970
Os11g0283500	LOC_Os11g18044
Os11g0284032	LOC_Os11g18110
Os11g0284300	LOC_Os11g18110
Os11g0284900	LOC_Os11g18170
Os11g0285000	LOC_Os11g18194
Os11g0286800	LOC_Os11g18366
Os11g0289700	LOC_Os11g18570
None	LOC_Os11g18670
Os11g0291000	LOC_Os11g18690
Os11g0291500	LOC_Os11g18730
Os11g0291450	LOC_Os11g18730
Os11g0293300	LOC_Os11g18830
Os11g0293800	LOC_Os11g18870
Os11g0293900	LOC_Os11g18880
Os11g0294400	LOC_Os11g18940
Os11g0294600	LOC_Os11g18947
Os11g0295000	LOC_Os11g18990
Os11g0295900	LOC_Os11g19060
Os11g0296500	LOC_Os11g19100
Os11g0296800	LOC_Os11g19130
Os11g0297300	LOC_Os11g19160
Os11g0297900	LOC_Os11g19220
Os11g0298000	LOC_Os11g19240
Os11g0298400	LOC_Os11g19250
Os11g0298800	LOC_Os11g19290
Os11g0299300	LOC_Os11g19340
Os11g0300400	LOC_Os11g19460
Os11g0300501	LOC_Os11g19460
Os11g0300600	LOC_Os11g19480
Os11g0302500	LOC_Os11g19700
Os11g0302700	LOC_Os11g19720
Os11g0303400	LOC_Os11g19800
Os11g0303500	LOC_Os11g19810
Os11g0305400	LOC_Os11g20040
Os11g0306300	LOC_Os11g20080
Os11g0306400	LOC_Os11g20090
Os11g0307300	LOC_Os11g20160
Os11g0308800	LOC_Os11g20360
Os11g0309000	LOC_Os11g20384
Os11g0310800	LOC_Os11g20554
Os11g0311300	LOC_Os11g20689
Os11g0312220	LOC_Os11g20790
Os11g0414000	LOC_Os11g21990
Os11g0417400	LOC_Os11g22404
Os11g0423800	LOC_Os11g23170
Os11g0425300	LOC_Os11g23790
NA	LOC_Os11g23854
Os11g0426100	LOC_Os11g23890
Os11g0427700	LOC_Os11g24060
Os11g0427800	LOC_Os11g24070
Os11g0429100	LOC_Os11g24170
Os11g0430000	LOC_Os11g24180
None	LOC_Os11g24320
Os11g0431400	LOC_Os11g24340
Os11g0431700	LOC_Os11g24374
Os11g0432400	LOC_Os11g24450
Os11g0432600	LOC_Os11g24484
Os11g0432900	LOC_Os11g24510
Os11g0433200	LOC_Os11g24540
None	LOC_Os11g24550
Os11g0433500	LOC_Os11g24560
Os11g0433600	LOC_Os11g24570
Os11g0433900	LOC_Os11g24610
Os11g0434000	LOC_Os11g24630
Os11g0435100	LOC_Os11g24750
Os11g0435300	LOC_Os11g24780
Os11g0435800	LOC_Os11g24840
Os11g0437100	LOC_Os11g25020
Os11g0437800	LOC_Os11g25060
Os11g0438700	LOC_Os11g25160
Os11g0438600	LOC_Os11g25160
Os11g0439100	LOC_Os11g25220
Os11g0439600	LOC_Os11g25260
Os11g0440200	LOC_Os11g25330
Os11g0441500	LOC_Os11g25454
Os11g0441900	LOC_Os11g25510
Os11g0442900	LOC_Os11g25610
Os11g0443700	LOC_Os11g25700
Os11g0445300	LOC_Os11g25860
Os11g0446500	LOC_Os11g25980
Os11g0446700	LOC_Os11g25990
Os11g0447300	LOC_Os11g26030
Os11g0448000	LOC_Os11g26130
None	LOC_Os11g26140
Os11g0448400	LOC_Os11g26160
Os11g0450400	LOC_Os11g26390
Os11g0454300	LOC_Os11g26790
Os11g0454800	LOC_Os11g26830
Os11g0455500	LOC_Os11g26850
Os11g0455800	LOC_Os11g26860
Os11g0456100	LOC_Os11g26890
Os11g0456300	LOC_Os11g26910
Os11g0457300	LOC_Os11g26950
Os11g0458466	LOC_Os11g27010
Os11g0460800	LOC_Os11g27264
Os11g0460900	LOC_Os11g27300
Os11g0461000	LOC_Os11g27329
Os11g0461200	LOC_Os11g27370
Os11g0462100	LOC_Os11g27400
Os11g0462900	LOC_Os11g27440
Os11g0465200	LOC_Os11g27730
None	LOC_Os11g27970
Os11g0470500	LOC_Os11g28104
Os11g0472500	LOC_Os11g28300
Os11g0473000	LOC_Os11g28340
Os11g0473100	LOC_Os11g28350
Os11g0473200	LOC_Os11g28360
Os11g0473350	LOC_Os11g28365
Os11g0475000	LOC_Os11g28530
Os11g0474900	LOC_Os11g28530
Os11g0474800	LOC_Os11g28530
Os11g0475600	LOC_Os11g28610
Os11g0479232	LOC_Os11g28980
Os11g0479300	LOC_Os11g28990
Os11g0479400	LOC_Os11g29000
Os11g0480000	LOC_Os11g29030
Os11g0481200	LOC_Os11g29120
Os11g0482000	LOC_Os11g29190
Os11g0482100	LOC_Os11g29200
Os11g0483000	LOC_Os11g29290
Os11g0483900	LOC_Os11g29350
Os11g0484000	LOC_Os11g29370
Os11g0484300	LOC_Os11g29380
Os11g0484400	LOC_Os11g29390
Os11g0484500	LOC_Os11g29400
Os11g0485200	LOC_Os11g29490
Os11g0488600	LOC_Os11g29700
Os11g0489250	LOC_Os11g29720
Os11g0489600	LOC_Os11g29750
Os11g0490200	LOC_Os11g29790
Os11g0493000	LOC_Os11g30060
None	LOC_Os11g30180
Os11g0496600	LOC_Os11g30370
Os11g0497000	LOC_Os11g30410
Os11g0498400	LOC_Os11g30484
Os11g0498600	LOC_Os11g30500
Os11g0499600	LOC_Os11g30560
Os11g0501000	LOC_Os11g30620
Os11g0503900	LOC_Os11g30810
Os11g0505300	LOC_Os11g30910
Os11g0507200	LOC_Os11g31090
Os11g0508600	LOC_Os11g31190
Os11g0514000	LOC_Os11g31480
Os11g0514100	LOC_Os11g31500
Os11g0514800	LOC_Os11g31570
Os11g0515000	LOC_Os11g31590
Os11g0515500	LOC_Os11g31620
Os11g0516000	LOC_Os11g31640
Os11g0522000	LOC_Os11g31880
Os11g0521900	LOC_Os11g31890
Os11g0521500	LOC_Os11g31900
Os11g0521000	LOC_Os11g31940
Os11g0520500	LOC_Os11g31950
Os11g0520900	LOC_Os11g31950
Os11g0522900	LOC_Os11g31980
Os11g0523110	LOC_Os11g32030
Os11g0523200	LOC_Os11g32070
Os11g0523700	LOC_Os11g32100
Os11g0523800	LOC_Os11g32110
Os11g0524300	LOC_Os11g32160
Os11g0524601	LOC_Os11g32170
Os11g0524400	LOC_Os11g32170
Os11g0524900	LOC_Os11g32210
Os11g0525200	LOC_Os11g32240
Os11g0525600	LOC_Os11g32260
Os11g0525700	LOC_Os11g32270
Os11g0525800	LOC_Os11g32280
Os11g0525900	LOC_Os11g32290
None	LOC_Os11g32310
Os11g0526200	LOC_Os11g32320
Os11g0528400	LOC_Os11g32490
Os11g0528500	LOC_Os11g32500
NA	LOC_Os11g32520
Os11g0529500	LOC_Os11g32580
Os11g0529900	LOC_Os11g32620
Os11g0530600	LOC_Os11g32650
Os11g0531700	LOC_Os11g32750
Os11g0533100	LOC_Os11g32880
Os11g0533500	LOC_Os11g32900
Os11g0533800	LOC_Os11g32940
Os11g0534300	LOC_Os11g32960
Os11g0537400	LOC_Os11g33120
Os11g0538350	LOC_Os11g33180
Os11g0538300	LOC_Os11g33180
Os11g0538600	LOC_Os11g33210
Os11g0538900	LOC_Os11g33240
Os11g0539200	LOC_Os11g33270
Os11g0539500	LOC_Os11g33300
Os11g0539800	LOC_Os11g33330
NA	LOC_Os11g33340
Os11g0544100	LOC_Os11g34140
Os11g0544300	LOC_Os11g34160
Os11g0544500	LOC_Os11g34180
Os11g0544600	LOC_Os11g34190
Os11g0544700	LOC_Os11g34200
Os11g0544800	LOC_Os11g34210
Os11g0545300	LOC_Os11g34270
Os11g0545600	LOC_Os11g34300
Os11g0545650	LOC_Os11g34305
Os11g0545700	LOC_Os11g34310
Os11g0545800	LOC_Os11g34320
Os11g0546000	LOC_Os11g34350
Os11g0546100	LOC_Os11g34360
Os11g0546200	LOC_Os11g34364
Os11g0546300	LOC_Os11g34370
Os11g0546600	LOC_Os11g34440
Os11g0546900	LOC_Os11g34450
Os11g0547000	LOC_Os11g34460
Os11g0548600	LOC_Os11g34570
Os11g0549000	LOC_Os11g34610
Os11g0549300	LOC_Os11g34624
Os11g0549605	LOC_Os11g34690
Os11g0549615	LOC_Os11g34710
Os11g0549620	LOC_Os11g34720
Os11g0549635	LOC_Os11g34750
Os11g0549650	LOC_Os11g34760
Os11g0549655	LOC_Os11g34770
Os11g0549686	LOC_Os11g34830
Os11g0549690	LOC_Os11g34840
Os11g0549695	LOC_Os11g34850
Os11g0549700	LOC_Os11g34860
Os11g0549900	LOC_Os11g34870
Os11g0550100	LOC_Os11g34880
Os11g0550500	LOC_Os11g34920
Os11g0550800	LOC_Os11g34940
None	LOC_Os11g34970
Os11g0551800	LOC_Os11g35020
Os11g0552000	LOC_Os11g35040
Os11g0552600	LOC_Os11g35090
Os11g0553500	LOC_Os11g35120
Os11g0555600	LOC_Os11g35220
None	LOC_Os11g35260
Os11g0556400	LOC_Os11g35274
Os11g0556600	LOC_Os11g35290
Os11g0557500	LOC_Os11g35330
Os11g0557700	LOC_Os11g35340
Os11g0557900	LOC_Os11g35360
Os11g0558200	LOC_Os11g35390
Os11g0558300	LOC_Os11g35400
Os11g0558400	LOC_Os11g35410
Os11g0558900	LOC_Os11g35450
Os11g0559100	LOC_Os11g35490
Os11g0559200	LOC_Os11g35500
Os11g0561100	LOC_Os11g35660
Os11g0562100	LOC_Os11g35710
Os11g0564900	LOC_Os11g35840
Os11g0565000	LOC_Os11g35850
Os11g0565300	LOC_Os11g35860
Os11g0565400	LOC_Os11g35870
Os11g0565920	LOC_Os11g35890
Os11g0566800	LOC_Os11g35930
Os11g0567600	LOC_Os11g35980
Os11g0568300	LOC_Os11g36030
Os11g0568500	LOC_Os11g36050
Os11g0568600	LOC_Os11g36060
Os11g0568700	LOC_Os11g36070
Os11g0568750	LOC_Os11g36090
Os11g0568800	LOC_Os11g36090
Os11g0569100	LOC_Os11g36120
Os11g0569300	LOC_Os11g36140
Os11g0569500	LOC_Os11g36150
Os11g0569600	LOC_Os11g36160
Os11g0569733	LOC_Os11g36180
Os11g0569800	LOC_Os11g36190
Os11g0570000	LOC_Os11g36200
Os11g0570950	LOC_Os11g36240
Os11g0570700	LOC_Os11g36240
Os11g0571900	LOC_Os11g36340
Os11g0572100	LOC_Os11g36390
Os11g0572200	LOC_Os11g36400
Os11g0572301	LOC_Os11g36410
Os11g0572400	LOC_Os11g36420
Os11g0572500	LOC_Os11g36430
Os11g0572700	LOC_Os11g36440
Os11g0573000	LOC_Os11g36470
Os11g0573200	LOC_Os11g36480
NA	LOC_Os11g36530
Os11g0575600	LOC_Os11g36719
Os11g0576100	LOC_Os11g36760
Os11g0577800	LOC_Os11g36940
Os11g0578100	LOC_Os11g36960
Os11g0578500	LOC_Os11g37000
Os11g0579400	LOC_Os11g37050
Os11g0579200	LOC_Os11g37050
Os11g0579700	LOC_Os11g37070
Os11g0579800	LOC_Os11g37080
Os11g0580000	LOC_Os11g37100
Os11g0580800	LOC_Os11g37130
Os11g0581000	LOC_Os11g37140
Os11g0581900	LOC_Os11g37200
Os11g0582300	LOC_Os11g37260
Os11g0583200	LOC_Os11g37330
Os11g0585700	LOC_Os11g37510
Os11g0585900	LOC_Os11g37520
Os11g0586001	LOC_Os11g37540
Os11g0586100	LOC_Os11g37540
Os11g0586200	LOC_Os11g37550
Os11g0586300	LOC_Os11g37560
Os11g0586900	LOC_Os11g37640
Os11g0587100	LOC_Os11g37660
Os11g0587500	LOC_Os11g37690
Os11g0587600	LOC_Os11g37700
Os11g0588300	LOC_Os11g37730
Os11g0588400	LOC_Os11g37740
Os11g0588600	LOC_Os11g37759
Os11g0589100	LOC_Os11g37774
Os11g0589200	LOC_Os11g37780
Os11g0589401	LOC_Os11g37780
Os11g0590400	LOC_Os11g37850
Os11g0590700	LOC_Os11g37860
Os11g0590900	LOC_Os11g37870
Os11g0591000	LOC_Os11g37880
Os11g0591100	LOC_Os11g37890
Os11g0591200	LOC_Os11g37900
Os11g0591550	LOC_Os11g37920
Os11g0591800	LOC_Os11g37940
Os11g0592000	LOC_Os11g37950
Os11g0592100	LOC_Os11g37960
Os11g0592200	LOC_Os11g37970
Os11g0592300	LOC_Os11g37980
Os11g0592400	LOC_Os11g37990
Os11g0592700	LOC_Os11g38020
Os11g0592800	LOC_Os11g38030
Os11g0593000	LOC_Os11g38050
Os11g0594000	LOC_Os11g38160
Os11g0594200	LOC_Os11g38170
Os11g0595200	LOC_Os11g38260
Os11g0599101	LOC_Os11g38640
Os11g0599200	LOC_Os11g38650
Os11g0599500	LOC_Os11g38670
Os11g0600500	LOC_Os11g38780
Os11g0600900	LOC_Os11g38810
Os11g0601500	LOC_Os11g38850
Os11g0601650	LOC_Os11g38870
Os11g0601700	LOC_Os11g38870
Os11g0602200	LOC_Os11g38900
Os11g0602400	LOC_Os11g38930
NA	LOC_Os11g38949
Os11g0602600	LOC_Os11g38959
Os11g0603200	LOC_Os11g39020
Os11g0604700	LOC_Os11g39140
Os11g0604900	LOC_Os11g39160
Os11g0605500	LOC_Os11g39220
Os11g0606500	LOC_Os11g39320
Os11g0606800	LOC_Os11g39330
Os11g0607100	LOC_Os11g39360
Os11g0607200	LOC_Os11g39370
Os11g0607900	LOC_Os11g39420
Os11g0608300	LOC_Os11g39450
Os11g0608700	LOC_Os11g39490
Os11g0609600	LOC_Os11g39540
Os11g0610600	LOC_Os11g39640
Os11g0610700	LOC_Os11g39650
Os11g0610900	LOC_Os11g39670
Os11g0614400	LOC_Os11g39990
Os11g0614500	LOC_Os11g40009
Os11g0614800	LOC_Os11g40030
Os11g0614900	LOC_Os11g40070
Os11g0615000	LOC_Os11g40080
Os11g0615100	LOC_Os11g40090
Os11g0615200	LOC_Os11g40100
Os11g0615700	LOC_Os11g40140
Os11g0615800	LOC_Os11g40150
None	LOC_Os11g40360
Os11g0618900	LOC_Os11g40430
None	LOC_Os11g40490
Os11g0620000	LOC_Os11g40500
Os11g0620100	LOC_Os11g40510
Os11g0620400	LOC_Os11g40540
Os11g0620500	LOC_Os11g40550
Os11g0621400	LOC_Os11g40600
Os11g0621500	LOC_Os11g40610
