name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,dataset 1 (728 proteins),dataset 2 (133 proteins),Degree,Eccentricity,IsSingleNode,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,pathways,Radiality,selected,SelfLoops,shared name,status D1,status D2,Stress,TopologicalCoefficient,Unweighted graph predicted proteins (dataset 1),Unweighted graph predicted proteins (dataset 2),Weighted graph predicted proteins (dataset 1),Weighted graph predicted proteins (dataset 2)
LOC_Os02g35100,2.624194578,2.48E-05,0.381069303,0.295841092,0,0,180,7,false,476.0222222,0,180,0,,0.999383139,false,0,LOC_Os02g35100,N/A,N/A,1857596,0.062232536,0,0,0,0
LOC_Os03g14690,2.664654322,8.01E-05,0.3752832,0.114666667,0,0,126,7,false,260.3015873,0,126,0,,0.999367773,false,0,LOC_Os03g14690,N/A,N/A,2371008,0.036959648,0,0,0,0
LOC_Os10g34150,2.955302722,8.67E-06,0.338374811,0.246305419,0,0,29,7,false,280.9655172,0,29,0,,0.999257386,false,0,LOC_Os10g34150,N/A,N/A,266034,0.079489983,0,0,0,0
LOC_Os05g08970,2.500319266,1.92E-04,0.399948924,0.176561204,0,0,291,7,false,377.0515464,0,291,0,,0.999430186,false,0,LOC_Os05g08970,N/A,N/A,8208804,0.040456175,0,0,0,0
LOC_Os12g07740,2.600046439,2.85E-05,0.384608515,0.32748538,0,0,172,7,false,573.372093,0,172,0,,0.999392311,false,0,LOC_Os12g07740,N/A,N/A,2799572,0.072167664,0,0,0,0
LOC_Os10g34040,2.697683868,3.97E-04,0.370688357,0.088842975,0,0,121,7,false,229.5950413,0,121,0,,0.999355228,false,0,LOC_Os10g34040,N/A,N/A,11620772,0.034791672,0,0,0,0
LOC_Os11g47710,2.70859697,2.25E-04,0.369194831,0.205306799,0,0,135,7,false,367.2518519,0,135,0,,0.999351084,false,0,LOC_Os11g47710,N/A,N/A,10812694,0.057227619,0,0,0,0
LOC_Os12g41400,2.544726302,7.66E-05,0.39296957,0.246699359,0,0,242,7,false,495.4834711,0,242,0,,0.999413321,false,0,LOC_Os12g41400,N/A,N/A,5583260,0.05695867,0,0,0,0
LOC_Os02g05330,2.454635166,3.99E-04,0.407392518,0.166869093,0,0,379,7,false,406.8205805,0,379,0,,0.999447537,false,0,LOC_Os02g05330,N/A,N/A,22475788,0.040972966,0,0,0,0
LOC_Os06g17840,2.656121205,6.35E-05,0.376488843,0.294553146,0,0,62,7,false,703.3225806,0,62,0,,0.999371014,false,0,LOC_Os06g17840,N/A,N/A,2221172,0.096526259,0,0,0,0
LOC_Os04g39444,2.62669066,2.49E-05,0.380707182,0.259801606,0,0,146,7,false,492.1849315,0,146,0,,0.999382191,false,0,LOC_Os04g39444,N/A,N/A,1795364,0.064710088,0,0,0,0
LOC_Os03g13760,2.635920358,4.65E-05,0.379374133,0.254144305,0,0,130,7,false,363.4384615,0,130,0,,0.999378686,false,0,LOC_Os03g13760,N/A,N/A,2416078,0.048827499,0,0,0,0
LOC_Os02g01250,2.639287165,4.70E-05,0.378890184,0.255725191,0,0,132,7,false,369.6969697,0,132,0,,0.999377407,false,0,LOC_Os02g01250,N/A,N/A,2496530,0.049930013,0,0,0,0
LOC_Os03g15890,2.710860858,5.76E-05,0.36888651,0.304511278,0,0,77,7,false,455.1428571,0,77,0,,0.999350224,false,0,LOC_Os03g15890,N/A,N/A,2402986,0.070238095,0,0,0,0
LOC_Os12g26030,2.475300401,1.50E-04,0.40399137,0.199414464,0,0,356,7,false,465.4747191,0,356,0,,0.999439688,false,0,LOC_Os12g26030,N/A,N/A,12549166,0.048557763,0,0,0,0
LOC_Os08g37960,2.636500842,5.71E-05,0.379290605,0.250280112,0,0,120,7,false,457.1166667,0,120,0,,0.999378465,false,0,LOC_Os08g37960,N/A,N/A,3081980,0.061258152,0,0,0,0
LOC_Os06g08840,2.633308179,3.61E-05,0.379750463,0.256228691,0,0,124,7,false,457.2096774,0,124,0,,0.999379678,false,0,LOC_Os06g08840,N/A,N/A,2433862,0.061083457,0,0,0,0
LOC_Os02g54770,2.637487665,3.80E-05,0.379148693,0.252593426,0,0,127,7,false,452.015748,0,127,0,,0.999378091,false,0,LOC_Os02g54770,N/A,N/A,2484546,0.060787486,0,0,0,0
LOC_Os08g29650,2.677483021,7.46E-05,0.373485095,0.267109295,0,0,89,7,false,449.1348315,0,89,0,,0.9993629,false,0,LOC_Os08g29650,N/A,N/A,2977530,0.064688871,0,0,0,0
LOC_Os03g18350,2.523190341,3.01E-04,0.396323648,0.194725988,0,0,214,7,false,413.8504673,0,214,0,,0.9994215,false,0,LOC_Os03g18350,N/A,N/A,11536232,0.046048862,0,0,0,0
LOC_Os06g15420,2.631044291,3.03E-04,0.38007722,0.170203675,0,0,119,7,false,430.2184874,0,119,0,superpathway of L-asparagine biosynthesis//glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation//L-asparagine biosynthesis I//L-glutamine degradation I//L-asparagine biosynthesis II,0.999380538,false,0,LOC_Os06g15420,N/A,N/A,9974960,0.056947958,0,0,0,0
LOC_Os09g19980,3.315260928,7.69E-07,0.301635383,0.242424242,0,0,12,8,false,135.8333333,0,12,0,nitric oxide biosynthesis II (mammals),0.999120676,false,0,LOC_Os09g19980,N/A,N/A,11870,0.179343034,0,0,0,0
LOC_Os04g22870,3.237708249,7.26E-05,0.308860442,0.161764706,0,0,17,8,false,102.8235294,0,17,0,,0.99915013,false,0,LOC_Os04g22870,N/A,N/A,1787128,0.089777869,0,0,0,0
LOC_Os03g61820,2.963661694,1.41E-05,0.337420429,0.304063861,0,0,53,8,false,315.0188679,0,53,0,,0.999254211,false,0,LOC_Os03g61820,N/A,N/A,555072,0.089886491,0,0,0,0
LOC_Os09g30210,3.219829338,1.70E-06,0.310575467,0.291666667,0,0,16,8,false,157.9375,0,16,0,,0.99915692,false,0,LOC_Os09g30210,N/A,N/A,75558,0.12924509,0,0,0,0
LOC_Os05g04630,2.978696233,4.54E-07,0.335717348,0.091503268,0,0,18,8,false,352.8888889,0,18,0,,0.999248501,false,0,LOC_Os05g04630,N/A,N/A,23494,0.107733306,0,0,0,0
LOC_Os01g47410,2.870377895,5.75E-06,0.348386183,0.386892178,0,0,44,8,false,437.7272727,0,44,0,,0.99928964,false,0,LOC_Os01g47410,N/A,N/A,261018,0.098096043,0,0,0,0
LOC_Os01g18630,2.697451675,1.44E-05,0.370720265,0.320217096,0,0,67,7,false,487.6119403,0,67,0,,0.999355316,false,0,LOC_Os01g18630,N/A,N/A,693690,0.072838675,0,0,0,0
LOC_Os02g49030,2.932779938,2.30E-05,0.340973418,0.253699789,0,0,44,7,false,277.5227273,0,44,0,,0.99926594,false,0,LOC_Os02g49030,N/A,N/A,608584,0.075022125,0,0,0,0
LOC_Os03g62730,2.621176061,1.71E-05,0.381508139,0.220561238,0,0,124,7,false,431.1451613,0,124,0,,0.999384286,false,0,LOC_Os03g62730,N/A,N/A,1013704,0.056174215,0,0,0,0
LOC_Os01g16520,2.662680676,3.68E-05,0.375561369,0.218044077,0,0,121,7,false,461.6363636,0,121,0,,0.999368522,false,0,LOC_Os01g16520,N/A,N/A,1840646,0.064835407,0,0,0,0
LOC_Os10g22380,2.708074534,2.64E-04,0.369266055,0.296835566,0,0,102,7,false,508.5490196,0,102,0,,0.999351282,false,0,LOC_Os10g22380,N/A,N/A,12988516,0.077887795,0,0,0,0
LOC_Os05g08990,2.605677135,5.03E-05,0.383777402,0.315426997,0,0,121,7,false,534.3636364,0,121,0,,0.999390172,false,0,LOC_Os05g08990,N/A,N/A,2606464,0.067571494,0,0,0,0
LOC_Os03g03420,2.912462994,6.95E-05,0.343352002,0.108134921,0,0,64,8,false,197.09375,0,64,0,,0.999273656,false,0,LOC_Os03g03420,MEDIUM CONFIDENCE (Unweighted),N/A,2199452,0.051082198,1,0,0,0
LOC_Os01g09000,2.601497649,3.92E-05,0.384393966,0.288905547,0,0,116,7,false,521.5,0,116,0,,0.999391759,false,0,LOC_Os01g09000,N/A,N/A,2104390,0.065446051,0,0,0,0
LOC_Os08g08220,2.632727695,2.10E-04,0.379834193,0.223110603,0,0,103,7,false,492.5436893,0,103,0,,0.999379898,false,0,LOC_Os08g08220,N/A,N/A,6626570,0.06528946,0,0,0,0
LOC_Os01g13730,2.730016834,1.28E-05,0.366298108,0.330391139,0,0,108,7,false,450.5925926,0,108,0,,0.999342948,false,0,LOC_Os01g13730,N/A,N/A,831248,0.073217961,0,0,0,0
LOC_Os02g12880,2.690892204,4.11E-05,0.371623954,0.122222222,0,0,81,7,false,370.2839506,0,81,0,,0.999357808,false,0,LOC_Os02g12880,N/A,N/A,1644174,0.054284783,0,0,0,0
LOC_Os03g16860,2.266732455,0.003118921,0.441163666,0.068069507,0,0,963,7,false,270.8224299,0,963,0,,0.999518901,false,0,LOC_Os03g16860,N/A,N/A,125198764,0.022213041,0,0,0,0
LOC_Os12g10930,2.961223661,1.72E-04,0.337698234,0.438423524,0,0,285,7,false,238.8315789,0,285,0,,0.999255137,false,0,LOC_Os12g10930,N/A,N/A,48760904,0.070119809,0,0,0,0
LOC_Os03g27990,2.80878853,3.43E-05,0.356025379,0.411192672,0,0,253,7,false,324.1660079,0,253,0,,0.999313031,false,0,LOC_Os03g27990,N/A,N/A,3276364,0.0632149,0,0,0,0
LOC_Os03g47830,2.700063853,5.45E-05,0.370361612,0.169092945,0,0,95,7,false,284.3263158,0,95,0,,0.999354324,false,0,LOC_Os03g47830,N/A,N/A,2748906,0.042549505,0,0,0,0
LOC_Os02g04250,3.312358507,1.54E-08,0.301899688,0.455882353,0,0,17,8,false,375.8823529,0,17,0,,0.999121778,false,0,LOC_Os02g04250,N/A,N/A,1254,0.318544367,0,0,0,0
LOC_Os09g19140,2.817669937,4.19E-05,0.354903173,0.470152533,1,0,179,7,false,288.1061453,0,179,0,,0.999309658,false,0,LOC_Os09g19140,TRAINING,N/A,2431736,0.055533181,1,0,1,0
LOC_Os02g57560,2.990073721,8.73E-06,0.334439915,0.524731183,0,0,156,8,false,313.2435897,0,156,0,,0.99924418,false,0,LOC_Os02g57560,N/A,N/A,536010,0.09151142,0,0,0,0
LOC_Os04g12010,3.30748244,1.04E-08,0.302344765,0.620915033,0,0,18,8,false,404.0555556,0,18,0,,0.99912363,false,0,LOC_Os04g12010,N/A,N/A,882,0.341551611,0,0,0,0
LOC_Os06g49300,3.326928659,7.60E-09,0.30057753,0.641025641,0,0,13,8,false,391.5384615,0,13,0,,0.999116244,false,0,LOC_Os06g49300,N/A,N/A,634,0.371478616,0,0,0,0
LOC_Os06g27560,3.308469263,1.79E-08,0.302254584,0.477124183,0,0,18,8,false,387.2222222,0,18,0,,0.999123255,false,0,LOC_Os06g27560,N/A,N/A,1466,0.322954314,0,0,0,0
LOC_Os03g37010,3.308991699,1.28E-08,0.302206863,0.533333333,0,0,15,8,false,382.2,0,15,0,,0.999123057,false,0,LOC_Os03g37010,N/A,N/A,1072,0.321176471,0,0,0,0
LOC_Os06g41510,2.991931271,1.82E-06,0.334232277,0.594389246,0,0,59,8,false,377.7966102,0,59,0,,0.999243475,false,0,LOC_Os06g41510,N/A,MEDIUM CONFIDENCE (Weighted),193508,0.114172442,0,0,0,1
LOC_Os03g45730,2.911360074,6.27E-07,0.343482075,0.253763441,0,0,31,7,false,482.5806452,0,31,0,,0.999274075,false,0,LOC_Os03g45730,N/A,N/A,77466,0.116136796,0,0,0,0
LOC_Os01g31370,3.289023045,2.33E-06,0.304041652,0.308823529,0,0,17,8,false,402.5882353,0,17,0,,0.999130641,false,0,LOC_Os01g31370,N/A,N/A,171628,0.311555272,0,0,0,0
LOC_Os12g04990,2.663377257,6.77E-05,0.375463145,0.166571483,0,0,103,7,false,423.038835,0,103,0,stearate biosynthesis II (bacteria and plants)//cutin biosynthesis//superpathway of fatty acid biosynthesis II (plant)//suberin monomers biosynthesis//sporopollenin precursors biosynthesis//phosphatidylcholine acyl editing//oleate biosynthesis I (plants)//palmitate biosynthesis II (bacteria and plants)//long-chain fatty acid activation,0.999368258,false,0,LOC_Os12g04990,MEDIUM CONFIDENCE (Unweighted),N/A,3409162,0.059034166,1,0,0,0
LOC_Os04g34030,3.059151332,1.95E-04,0.326888046,0.339500463,0,0,47,7,false,101.5744681,0,47,0,,0.999217945,false,0,LOC_Os04g34030,MEDIUM CONFIDENCE (Unweighted),N/A,4816010,0.042446408,1,0,0,0
LOC_Os03g03280,2.945724734,2.90E-05,0.339475033,0.448469043,0,0,204,8,false,295.0539216,0,204,0,,0.999261024,false,0,LOC_Os03g03280,N/A,N/A,2363948,0.080221295,0,0,0,0
LOC_Os04g23720,2.836013235,2.08E-05,0.352607663,0.50089872,0,0,234,7,false,337.9401709,0,234,0,,0.999302692,false,0,LOC_Os04g23720,N/A,N/A,1811046,0.071415025,0,0,0,0
LOC_Os07g31250,2.779996517,6.97E-05,0.359712681,0.366621884,0,0,232,8,false,301.3793103,0,232,0,,0.999323966,false,0,LOC_Os07g31250,N/A,N/A,6840200,0.054039683,0,0,0,0
LOC_Os04g39930,2.879375399,2.80E-05,0.347297542,0.463906681,0,0,293,7,false,310.1569966,0,293,0,,0.999286223,false,0,LOC_Os04g39930,N/A,N/A,1698052,0.072432741,0,0,0,0
LOC_Os01g10700,2.950194462,9.70E-06,0.338960707,0.450888192,0,0,88,7,false,336.6477273,0,88,0,,0.999259326,false,0,LOC_Os01g10700,N/A,N/A,547474,0.093666211,0,0,0,0
LOC_Os08g03090,2.857839438,6.09E-06,0.34991469,0.511187608,0,0,84,7,false,364.4642857,0,84,0,,0.999294402,false,0,LOC_Os08g03090,N/A,N/A,485304,0.075630688,0,0,0,0
LOC_Os05g32544,3.320543333,6.62E-09,0.301155534,0.666666667,0,0,15,8,false,406.1333333,0,15,0,,0.999118669,false,0,LOC_Os05g32544,N/A,N/A,566,0.374661747,0,0,0,0
LOC_Os11g03860,2.993614675,3.65E-05,0.334044327,0.527548209,0,0,121,7,false,297.3553719,0,121,0,,0.999242835,false,0,LOC_Os11g03860,MEDIUM CONFIDENCE (Unweighted),MEDIUM CONFIDENCE (Unweighted),1180262,0.094423259,1,1,0,0
LOC_Os01g40499,2.949323736,7.84E-06,0.339060778,0.672807018,0,0,96,8,false,377.34375,0,96,0,,0.999259657,false,0,LOC_Os01g40499,N/A,N/A,432630,0.102843645,0,0,0,0
LOC_Os06g20570,3.305276601,1.10E-08,0.30254654,0.625,0,0,17,8,false,435.3529412,0,17,0,,0.999124468,false,0,LOC_Os06g20570,N/A,N/A,924,0.361889394,0,0,0,0
LOC_Os01g65060,2.93748186,1.42E-06,0.340427634,0.690977092,0,0,93,7,false,369.2903226,0,93,0,,0.999264154,false,0,LOC_Os01g65060,N/A,N/A,265880,0.096672859,0,0,0,0
LOC_Os12g44320,2.7916062,5.53E-05,0.358216714,0.483716333,0,0,285,7,false,372.2140351,0,285,0,,0.999319557,false,0,LOC_Os12g44320,N/A,N/A,3752378,0.069585724,0,0,0,0
LOC_Os04g23760,2.845939514,2.37E-05,0.351377812,0.430888697,0,0,305,7,false,325.3836066,0,305,0,,0.999298922,false,0,LOC_Os04g23760,N/A,N/A,2250584,0.070020143,0,0,0,0
LOC_Os01g06730,3.078017066,1.13E-06,0.324884488,0.637402016,0,0,95,8,false,315.5157895,0,95,0,,0.99921078,false,0,LOC_Os01g06730,N/A,N/A,145626,0.117861707,0,0,0,0
LOC_Os11g07170,3.003773147,1.94E-06,0.332914621,0.616793893,0,0,131,8,false,328.8320611,0,131,0,,0.999238977,false,0,LOC_Os11g07170,N/A,N/A,467398,0.102248775,0,0,0,0
LOC_Os01g41780,2.962674871,2.71E-04,0.337532819,0.440601204,0,0,284,7,false,239.4225352,0,284,0,,0.999254586,false,0,LOC_Os01g41780,N/A,N/A,60774536,0.070666769,0,0,0,0
LOC_Os08g14990,2.85046729,1.39E-05,0.350819672,0.454550076,0,0,281,8,false,349.2882562,0,281,0,,0.999297202,false,0,LOC_Os08g14990,N/A,N/A,2236164,0.073907799,0,0,0,0
LOC_Os11g40810,3.023103268,3.04E-06,0.330785921,0.668845316,0,0,136,8,false,260.9411765,0,136,0,,0.999231636,false,0,LOC_Os11g40810,N/A,N/A,520622,0.084886525,0,0,0,0
LOC_Os08g15060,3.114123179,2.45E-06,0.321117677,0.581403509,0,0,76,8,false,290.1052632,0,76,0,,0.999197067,false,0,LOC_Os08g15060,N/A,N/A,178130,0.124615663,0,0,0,0
LOC_Os03g15770,3.016021362,1.83E-05,0.331562638,0.491335372,0,0,109,8,false,320.6788991,0,109,0,,0.999234325,false,0,LOC_Os03g15770,N/A,N/A,1164488,0.102814652,0,0,0,0
LOC_Os03g03570,2.726766123,5.20E-05,0.366734789,0.39712205,0,1,262,7,false,341.6908397,0,262,0,,0.999344183,false,0,LOC_Os03g03570,N/A,TRAINING,4400194,0.055093654,0,1,0,1
LOC_Os01g06720,2.962732919,1.55E-04,0.337526205,0.443726036,1,0,283,7,false,240.2685512,0,283,0,,0.999254564,false,0,LOC_Os01g06720,TRAINING,N/A,48221692,0.070896592,1,0,1,0
LOC_Os06g08710,2.980960121,5.70E-06,0.335462388,0.58567039,0,0,203,7,false,274.364532,0,203,0,,0.999247641,false,0,LOC_Os06g08710,N/A,N/A,1049494,0.08204681,0,0,0,0
LOC_Os11g07240,2.915307366,9.32E-06,0.343017005,0.472913026,0,0,173,8,false,330.8381503,0,173,0,,0.999272576,false,0,LOC_Os11g07240,N/A,N/A,1203182,0.081306992,0,0,0,0
LOC_Os04g55420,3.071051257,1.48E-06,0.325621397,0.614851485,0,0,101,8,false,315.6534653,0,101,0,,0.999213425,false,0,LOC_Os04g55420,N/A,N/A,199940,0.115836134,0,0,0,0
LOC_Os04g34320,2.966157776,1.25E-05,0.337136483,0.419347706,0,0,135,8,false,309.437037,0,135,0,,0.999253263,false,0,LOC_Os04g34320,N/A,MEDIUM CONFIDENCE (Unweighted),950296,0.086507419,0,1,0,0
LOC_Os11g36190,2.976548441,3.71E-06,0.335959592,0.691823899,0,0,159,7,false,281.4402516,0,159,0,,0.999249317,false,0,LOC_Os11g36190,N/A,N/A,529374,0.084694629,0,0,0,0
LOC_Os11g36160,3.030417368,1.40E-06,0.329987549,0.795502249,0,0,116,7,false,285.4310345,0,116,0,,0.999228858,false,0,LOC_Os11g36160,N/A,MEDIUM CONFIDENCE (Unweighted),273546,0.097483277,0,1,0,0
LOC_Os04g15650,2.858071632,1.62E-05,0.349886262,0.520519481,0,0,176,8,false,328.1477273,0,176,0,,0.999294314,false,0,LOC_Os04g15650,N/A,N/A,1537782,0.069833524,0,0,0,0
LOC_Os04g56360,2.959830499,1.02E-05,0.337857185,0.392694064,0,0,147,8,false,313.2517007,0,147,0,,0.999255666,false,0,LOC_Os04g56360,N/A,N/A,1039956,0.088140602,0,0,0,0
LOC_Os11g07120,2.998722935,1.94E-06,0.33347529,0.722329284,0,0,155,7,false,278.5677419,0,155,0,,0.999240895,false,0,LOC_Os11g07120,N/A,N/A,379792,0.086889502,0,0,0,0
LOC_Os01g06520,2.940152087,1.67E-04,0.34011846,0.442990096,0,0,284,7,false,241.3133803,0,284,0,,0.99926314,false,0,LOC_Os01g06520,N/A,N/A,48910440,0.067424806,0,0,0,0
LOC_Os02g40240,3.023103268,5.03E-06,0.330785921,0.629668874,0,0,151,8,false,257.2119205,0,151,0,,0.999231636,false,0,LOC_Os02g40240,N/A,N/A,853926,0.086283771,0,0,0,0
LOC_Os02g12400,2.868172055,1.19E-05,0.348654119,0.642233605,0,0,167,7,false,314.0958084,0,167,0,,0.999290478,false,0,LOC_Os02g12400,N/A,N/A,1672348,0.069444132,0,0,0,0
LOC_Os10g33060,2.777848726,6.12E-05,0.359990805,0.510417695,0,0,247,7,false,321.4008097,0,247,0,,0.999324782,false,0,LOC_Os10g33060,N/A,N/A,7351354,0.058394042,0,0,0,0
LOC_Os04g15630,3.004701921,2.87E-06,0.332811715,0.582653499,0,0,137,8,false,328.6788321,0,137,0,,0.999238624,false,0,LOC_Os04g15630,N/A,N/A,564942,0.103163475,0,0,0,0
LOC_Os03g15250,2.805886109,5.81E-05,0.356393653,0.375484165,0,0,133,7,false,329.7142857,0,133,0,,0.999314134,false,0,LOC_Os03g15250,MEDIUM CONFIDENCE (Unweighted),N/A,4413066,0.062412278,1,0,0,0
LOC_Os11g11490,2.760202008,3.71E-05,0.362292324,0.311799851,0,0,104,7,false,430.5673077,0,104,0,,0.999331484,false,0,LOC_Os11g11490,N/A,N/A,2561862,0.071628297,0,0,0,0
LOC_Os03g18630,2.786730133,3.10E-05,0.358843502,0.408244387,0,0,286,8,false,352.4265734,0,286,0,,0.999321409,false,0,LOC_Os03g18630,N/A,N/A,3573622,0.064100868,0,0,0,0
LOC_Os01g60060,2.891217275,8.48E-06,0.345875078,0.513781095,0,0,201,7,false,301.2437811,0,201,0,,0.999281725,false,0,LOC_Os01g60060,MEDIUM CONFIDENCE (Unweighted),N/A,859788,0.070764337,1,0,0,0
LOC_Os06g47650,2.853892146,4.20E-05,0.350398666,0.401473427,0,0,292,7,false,294.5753425,0,292,0,,0.999295901,false,0,LOC_Os06g47650,N/A,N/A,4692534,0.064684968,0,0,0,0
LOC_Os05g44990,2.853601904,9.49E-06,0.350434305,0.596946913,1,0,133,7,false,309.406015,0,133,0,,0.999296011,false,0,LOC_Os05g44990,TRAINING,N/A,714740,0.064486456,1,0,1,0
LOC_Os05g16930,2.785104777,3.53E-05,0.359052919,0.389530008,0,0,317,7,false,326.5268139,0,317,0,,0.999322026,false,0,LOC_Os05g16930,N/A,N/A,3999138,0.060681437,0,0,0,0
LOC_Os05g44940,2.891971905,4.62E-06,0.345784825,0.645263158,1,0,76,8,false,312.0789474,0,76,0,,0.999281439,false,0,LOC_Os05g44940,TRAINING,MEDIUM CONFIDENCE (Unweighted),340270,0.070991571,1,1,1,0
LOC_Os08g10330,2.782666744,8.29E-05,0.359367503,0.375993283,0,0,313,7,false,317.942492,0,313,0,,0.999322952,false,0,LOC_Os08g10330,N/A,N/A,5694712,0.057765714,0,0,0,0
LOC_Os05g44970,2.861090149,7.55E-06,0.349517124,0.619912791,0,0,129,8,false,295.1317829,0,129,0,,0.999293167,false,0,LOC_Os05g44970,N/A,N/A,584012,0.062224707,0,0,0,0
LOC_Os01g04450,2.668137226,8.06E-05,0.374793317,0.368590591,0,0,359,7,false,356.6601671,0,359,0,,0.99936645,false,0,LOC_Os01g04450,N/A,N/A,9554514,0.050944175,0,0,0,0
LOC_Os03g08170,2.931560922,1.20E-05,0.341115203,0.540816327,0,0,148,8,false,294.0540541,0,148,0,,0.999266403,false,0,LOC_Os03g08170,N/A,N/A,826694,0.077260655,0,0,0,0
LOC_Os11g44660,2.938178441,6.84E-06,0.340346926,0.502488998,0,1,167,8,false,287.4311377,0,167,0,,0.99926389,false,0,LOC_Os11g44660,N/A,TRAINING,567612,0.075639773,0,1,0,1
LOC_Os01g63280,2.830556684,3.87E-05,0.353287396,0.397533746,0,0,259,7,false,292.2857143,0,259,0,,0.999304764,false,0,LOC_Os01g63280,N/A,MEDIUM CONFIDENCE (Unweighted),2638724,0.059011854,0,1,0,0
LOC_Os01g66250,2.812329483,2.42E-05,0.355577114,0.507710683,0,0,275,7,false,368.8072727,0,275,0,,0.999311686,false,0,LOC_Os01g66250,N/A,N/A,4947290,0.072258478,0,0,0,0
LOC_Os03g03410,2.73965287,4.60E-05,0.365009747,0.444498391,0,0,334,7,false,389.8263473,0,334,0,,0.999339289,false,0,LOC_Os03g03410,N/A,N/A,3697144,0.065275176,0,0,0,0
LOC_Os11g36180,2.677424972,0.002652682,0.373493192,0.217423734,0,1,328,7,false,269.9176829,0,328,0,,0.999362923,false,0,LOC_Os11g36180,N/A,TRAINING (WEIGHTED),111866426,0.040334591,0,0,0,1
LOC_Os09g37840,2.951181285,8.42E-06,0.338847364,0.588342636,0,0,137,8,false,276.6642336,0,137,0,,0.999258951,false,0,LOC_Os09g37840,N/A,MEDIUM CONFIDENCE (Unweighted),670600,0.076851176,0,1,0,0
LOC_Os08g10300,2.786555988,2.47E-05,0.358865928,0.434496876,0,0,273,7,false,346.032967,0,273,0,,0.999321475,false,0,LOC_Os08g10300,N/A,N/A,3217852,0.063225464,0,0,0,0
LOC_Os03g28300,2.912579091,1.33E-05,0.343338316,0.545542636,0,0,129,7,false,283.744186,0,129,0,,0.999273612,false,0,LOC_Os03g28300,N/A,MEDIUM CONFIDENCE (Unweighted),693678,0.069239674,0,1,0,0
LOC_Os11g11780,2.95866953,3.77E-06,0.337989758,0.57593895,0,0,164,8,false,303.6402439,0,164,0,,0.999256107,false,0,LOC_Os11g11780,N/A,N/A,391098,0.085436197,0,0,0,0
LOC_Os04g54190,2.77256632,7.40E-05,0.360676674,0.34701662,0,0,364,8,false,308.0137363,0,364,0,,0.999326788,false,0,LOC_Os04g54190,N/A,N/A,5458772,0.054670525,0,0,0,0
LOC_Os02g48720,2.459395136,0.001267898,0.406604041,0.104780479,0,0,294,7,false,309.4285714,0,294,0,,0.999445729,false,0,LOC_Os02g48720,N/A,N/A,33444180,0.031430797,0,0,0,0
LOC_Os10g03100,2.939107215,1.72E-04,0.340239374,0.439535458,0,0,285,7,false,240.5263158,0,285,0,,0.999263537,false,0,LOC_Os10g03100,N/A,N/A,49355904,0.066943033,0,0,0,0
LOC_Os04g57660,2.962849016,1.55E-04,0.33751298,0.442475852,0,0,281,7,false,240.8505338,0,281,0,,0.99925452,false,0,LOC_Os04g57660,N/A,N/A,48166160,0.071068319,0,0,0,0
LOC_Os04g56090,2.817727985,2.99E-05,0.354895861,0.462492164,0,0,294,7,false,345.5408163,0,294,0,,0.999309636,false,0,LOC_Os04g56090,N/A,N/A,4973206,0.068846546,0,0,0,0
LOC_Os02g52850,2.7916062,2.50E-05,0.358216714,0.433465851,0,0,367,7,false,348.9700272,0,367,0,,0.999319557,false,0,LOC_Os02g52850,N/A,N/A,2953234,0.065399181,0,0,0,0
LOC_Os07g36590,2.713821327,3.36E-05,0.368484097,0.435744718,0,0,372,7,false,373.4462366,0,372,0,,0.999349099,false,0,LOC_Os07g36590,N/A,N/A,4056966,0.059494382,0,0,0,0
LOC_Os01g02930,3.320136994,9.22E-09,0.301192391,0.564102564,0,0,13,8,false,397.5384615,0,13,0,,0.999118824,false,0,LOC_Os01g02930,N/A,N/A,788,0.351182387,0,0,0,0
LOC_Os01g02920,3.28995182,5.91E-07,0.303955819,0.508333333,0,0,16,8,false,395.5,0,16,0,,0.999130288,false,0,LOC_Os01g02920,N/A,N/A,26714,0.318131537,0,0,0,0
LOC_Os01g02900,3.3546758,7.61E-09,0.298091398,0.527777778,0,0,9,8,false,411.8888889,0,9,0,,0.999105706,false,0,LOC_Os01g02900,N/A,N/A,656,0.408214954,0,0,0,0
LOC_Os02g42620,3.07604342,4.07E-06,0.32509294,0.453333333,0,0,100,8,false,255.89,0,100,0,,0.999211529,false,0,LOC_Os02g42620,N/A,N/A,301600,0.097333587,0,0,0,0
LOC_Os08g13420,2.920531723,3.26E-06,0.342403403,0.537325566,0,0,122,7,false,333.795082,0,122,0,,0.999270592,false,0,LOC_Os08g13420,N/A,N/A,436042,0.082971683,0,0,0,0
LOC_Os07g03920,2.963023161,1.50E-06,0.337493143,0.692727273,0,0,100,8,false,340.68,0,100,0,,0.999254454,false,0,LOC_Os07g03920,N/A,N/A,218846,0.094554538,0,0,0,0
LOC_Os04g54020,2.921576595,6.24E-06,0.342280946,0.571040373,0,0,161,7,false,306.378882,0,161,0,,0.999270195,false,0,LOC_Os04g54020,N/A,N/A,537326,0.077485807,0,0,0,0
